date(year)	ssMean	ssStd	aaMean(nT)	aaStd(nT)
2.017122000000000071e+03	2.639999999999999858e+01	3.700000000000000178e+00	1.853571428571428470e+01	1.464607978474869832e+01
2.017203999999999951e+03	1.769999999999999929e+01	2.600000000000000089e+00	2.470564516129032384e+01	2.332618562633182790e+01
2.017286000000000058e+03	3.229999999999999716e+01	3.700000000000000178e+00	2.161250000000000071e+01	2.003569340992885728e+01
2.017371000000000095e+03	1.889999999999999858e+01	1.800000000000000044e+00	1.496774193548387011e+01	1.603495953095015025e+01
2.017452999999999975e+03	1.919999999999999929e+01	1.399999999999999911e+00	1.265833333333333321e+01	1.272071527950461700e+01
2.017538000000000011e+03	1.780000000000000071e+01	2.600000000000000089e+00	1.726209677419354804e+01	1.951797803491129812e+01
2.017623000000000047e+03	3.260000000000000142e+01	2.899999999999999911e+00	2.097983870967741993e+01	2.058762735173690217e+01
2.017704999999999927e+03	4.370000000000000284e+01	4.099999999999999645e+00	2.926666666666666572e+01	3.310922160902541123e+01
2.017789999999999964e+03	1.319999999999999929e+01	1.000000000000000000e+00	1.917338709677419217e+01	2.006637618115698629e+01
2.017873000000000047e+03	5.700000000000000178e+00	5.000000000000000000e-01	1.910833333333333428e+01	1.764855793605308065e+01
2.017958000000000084e+03	8.199999999999999289e+00	1.199999999999999956e+00	1.533064516129032206e+01	1.429821880074890750e+01
2.018041999999999916e+03	6.799999999999999822e+00	1.500000000000000000e+00	1.407661290322580605e+01	1.011656744724574075e+01
2.018122000000000071e+03	1.069999999999999929e+01	1.100000000000000089e+00	1.524553571428571352e+01	1.305850426509796058e+01
2.018203999999999951e+03	2.500000000000000000e+00	4.000000000000000222e-01	1.680645161290322420e+01	1.404668335285595404e+01
2.018286000000000058e+03	8.900000000000000355e+00	1.300000000000000044e+00	1.417083333333333250e+01	1.611029637547228788e+01
2.018371000000000095e+03	1.309999999999999964e+01	1.600000000000000089e+00	1.504838709677419395e+01	1.393148837584431021e+01
2.018452999999999975e+03	1.559999999999999964e+01	1.600000000000000089e+00	1.518333333333333357e+01	1.365496450217119673e+01
2.018538000000000011e+03	1.600000000000000089e+00	5.999999999999999778e-01	1.257661290322580605e+01	9.854699295513524859e+00
2.018623000000000047e+03	8.699999999999999289e+00	1.000000000000000000e+00	1.853629032258064413e+01	2.218340644991576482e+01
2.018704999999999927e+03	3.299999999999999822e+00	5.999999999999999778e-01	1.807083333333333286e+01	1.503797911862568881e+01
2.018789999999999964e+03	4.900000000000000355e+00	1.199999999999999956e+00	1.448387096774193594e+01	1.355989334752504227e+01
2.018873000000000047e+03	5.900000000000000355e+00	6.999999999999999556e-01	1.314166666666666750e+01	1.378362303202205652e+01
2.018958000000000084e+03	3.100000000000000089e+00	5.000000000000000000e-01	1.399596774193548399e+01	9.390497077034746454e+00
